	GITTstep	OCV [V]	Q [mAh]	I_pol [mA]	t_pol [s]	OCV_slope_final [V/s]	Q_corr [mAh]	t_tot_cum [h]	dU/dt_sd [V/s]	dU/dt_relax [V/s]	I_sd [mA]	U_err, instrument [V]	U_err,sd pos [V]	U_err,relax negative [V]	I_err, instrument [mA]	Q_err, instrument sym [mAh]	Q0_err,instr cumulative shared sym [mAh]	Q_err,sd cumulative shared neg [mAh]	dV pos [V]	dV neg [V]	q [mAh/g]	dq_mass [mAh/g]	q_err_pos tot [mAh/g]	q_err_neg tot [mAh/g]	q_err_pos incl sd [mAh/g]	q_err_neg incl sd [mAh/g]	q_err_pos from instr [mAh/g]	q_err_neg from instr [mAh/g]
53	53.0	4.1796479	0.94487536033126	0.0524490708962638	1200.00012516975	-8.05429306811208e-08	1.06110293033126	126.000001877545	-4.64942269295699e-08	-3.40487037515509e-08	-0.0005233633393149	0.00071796479	0.0003347584338929	0.0003677260005167	0.0001762245354481	5.87415179432611e-05	0.0096720286356728	0.0769437817363256	0.0010527232238929	0.0010856907905167	202.11484387262095	3.4648258949592163	5.307117063658797	19.963075489625577	1.8422911686995809	16.498249594666362	1.8422911686995809	1.8422911686995809
54	54.0	4.1848497	0.962373597698406	0.0524491914080873	1200.00012516975	-7.84437386441679e-08	1.07860116769841	128.333335245648	-4.78338156275741e-08	-3.06099230165938e-08	-0.0005545216356474	0.00071848497	0.0003444034725185	0.0003305871685792	0.000176224595704	5.87415380285671e-05	0.0097307701737013	0.0821636109685141	0.0010628884425185	0.0010490721385792	205.4478414663638	3.521962996566237	5.375443029652199	21.025654642702506	1.8534800330859618	17.503691646136268	1.8534800330859618	1.8534800330859618
55	55.0	4.1905637	0.979871819189772	0.0524492342293209	1200.00012516975	-1.09209173293802e-07	1.09609938918977	130.666668613751	-5.08620164943162e-08	-5.83471567994858e-08	-0.0005101883470327	0.00071905637	0.000366206518759	0.0006301492934344	0.0001762246171146	5.87415451654402e-05	0.0097895117188668	0.077664611672327	0.001085262888759	0.0013492056634344	208.78083603614664	3.5791000463339424	5.443768945165714	20.237028311323236	1.8646688988317714	16.657928264989295	1.8646688988317714	1.8646688988317714
56	56.0	4.1977353	0.997370072153668	0.0524490655782088	1200.00012516975	-1.00124027036388e-07	1.11359764215367	133.000001981854	-5.78007226335048e-08	-4.23233044028832e-08	-0.0004467204907193	0.00071977353	0.0004161652029612	0.0004570916875511	0.0001762245327891	5.87415170569185e-05	0.0098482532359237	0.0704138261510024	0.0011359387329612	0.0011768652175511	212.11383660069902	3.636237198869126	5.512094958092688	18.924252320188383	1.875857759223562	15.288015121319257	1.875857759223562	1.875857759223562
57	57.0	4.2078233	1.01486828529871	0.0524491225153809	1200.00012516975	-1.54963304928545e-07	1.13109585529871	135.333335349956	-7.47197952377154e-08	-8.02435096908296e-08	-0.0004045972359144	0.00072078233	0.0005379825257115	0.0008666299046609	0.0001762245612576	5.87415265464482e-05	0.0099069947624702	0.0657554934096768	0.0012587648557115	0.0015874122346609	215.44682958070666	3.693374221383543	5.580420842806438	18.105276730363926	1.8870466214228951	14.411902508980381	1.8870466214228951	1.8870466214228951
58	58.0	4.2229161	1.03236656191493	0.0524494078554817	1200.00012516975	-2.47189818448596e-07	1.14859413191493	137.666668718059	-1.12379895318455e-07	-1.34809923130141e-07	-0.00040613347797	0.00072229161	0.0008091352462928	0.0014559471698055	0.0001762247039277	5.87415741031366e-05	0.0099657363365733	0.0669110429670129	0.0015314268562928	0.0021782387798055	218.77983465046285	3.7505114511507918	5.64874694383142	18.393707508976735	1.8982354926806284	14.643196057825943	1.8982354926806284	1.8982354926806284
59	59.0	4.2456532	1.04986500598219	0.052449813654116	1200.00012516975	-3.89981275950748e-07	1.16609257598219	140.000002086162	-1.86402049054281e-07	-2.03579226896467e-07	-0.0004530877443752	0.00072456532	0.0013420947531908	0.0021986556504818	0.000176224906827	5.87416417362494e-05	0.0100244779783096	0.0744322851577513	0.0020666600731908	0.0029232209704818	222.11287161565525	3.807649227696947	5.717073604517823	19.894651729803783	1.909424376820876	16.087002502106838	1.909424376820876	1.909424376820876
60	60.0	4.2780056	1.06736339919107	0.0524495744408967	1200.00012516975	-6.11913288978072e-07	1.18359096919107	142.333335454264	-2e-07	-4.11913288978072e-07	-0.0003492870901159	0.00072780056	0.00144	0.0044486635209631	0.0001762247872204	5.87416018673754e-05	0.010083219580177	0.060715196567324	0.00216780056	0.0051764640809631	225.44589889353713	3.8647868381749224	5.78540009154197	17.350199437698922	1.9206132533670475	13.485412599523999	1.9206132533670475	1.9206132533670475
61	61.0	4.3204856	1.0848618556493	0.0524497639494618	1200.00012516975	-8.81409077289496e-07	1.2010894256493	144.666668822367	-2e-07	-6.81409077289496e-07	-0.0002733968001345	0.00073204856	0.00144	0.0073592180347265	0.0001762248819747	5.87416334521395e-05	0.0101419612136291	0.0505514043421616	0.00217204856	0.0080912665947265	228.77893821891428	3.921924655181388	5.8537267911107405	15.482565713427235	1.9318021359293522	11.560641058245846	1.9318021359293522	1.9318021359293522
62	62.0	4.3718319	1.10236024873486	0.0524496679826674	1200.00012516975	-1.32060478049232e-06	1.21858781873486	147.00000219047	-2e-07	-1.12060478049232e-06	-0.0002350522520042	0.00073718319	0.00144	0.0121025316293171	0.0001762248339913	5.87416174576721e-05	0.0102007028310868	0.0455526815594961	0.00217718319	0.0128397148193171	232.11196547330664	3.9790622652566854	5.922053280701791	14.598754530129618	1.9429910154451049	10.619692264872933	1.9429910154451049	1.9429910154451049
63	63.0	4.428143	1.11985867481264	0.052449936022257	1200.00012516975	-1.66816903242133e-06	1.23608624481264	149.333335558572	-2e-07	-1.46816903242133e-06	-0.0002311900944833	0.0007428143	0.00144	0.0158562255501504	0.0001762249680111	5.87416621309417e-05	0.0102594444932177	0.0455243879573001	0.0021828143	0.0165990398501504	235.4449990119314	4.036199983061682	5.99037988653172	14.661691878398406	1.954179903470038	10.625491895336724	1.954179903470038	1.954179903470038
64	64.0	4.4666824	1.13250661660049	0.0524334016790318	867.350090471446	-1.84872278525836e-06	1.24873418660049	151.666668926675	-2e-07	-1.64872278525836e-06	-0.0005148004301134	0.00074666824	0.00144	0.0178062060807903	0.0001762167008395	4.2455992059926e-05	0.0103019004852776	0.0890780663973252	0.00218666824	0.0185528743207903	237.85413078104568	4.077499384817926	6.039766143918421	23.007016886266076	1.9622667591004952	18.92951750144815	1.9622667591004952	1.9622667591004952
65	65.0	4.4720416	1.13662671962703	0.0523103986816343	282.516029469436	-1.52148144320638e-06	1.25285428962703	154.000002294778	-2e-07	-1.32148144320638e-06	-0.0007698476973077	0.00074720416	0.00144	0.0142719995866289	0.0001761551993408	1.3824074302268e-05	0.0103157245595799	0.129556547152023	0.00218720416	0.0150192037466289	238.63891230991047	4.0909527824556084	6.055852698566065	30.733290251332352	1.964899916110457	26.642337468876743	1.964899916110457	1.964899916110457
66	66.0	4.4744849	1.13957384472226	0.0522390488414684	202.078021079418	-1.36420010843451e-06	1.25580141472226	156.33333566288	-2e-07	-1.16420010843451e-06	-0.0007698476973077	0.00074744849	0.00144	0.0125733611710927	0.0001761195244207	9.88607915788618e-06	0.0103256106387378	0.131352858472508	0.00218744849	0.0133208096610927	239.20026947090665	4.100576048072686	6.067359026879886	31.086951116881405	1.9667829788071998	26.98637506880872	1.9667829788071998	1.9667829788071998
67	67.0	4.4757853	1.14202269911809	0.0521872201605021	167.904017514782	-1.23115097237863e-06	1.25825026911809	158.666669030983	-2e-07	-1.03115097237863e-06	-0.0007698476973077	0.00074757853	0.00144	0.0111364305016892	0.0001760936100802	8.21300683087658e-06	0.0103338236455687	0.133149169792993	0.00218757853	0.0118840090316892	239.6667179272552	4.108572307324375	6.07691966838508	31.43866629562184	1.9683473610607045	27.330093988297463	1.9683473610607045	1.9683473610607045
68	68.0	4.4768491	1.14418939940202	0.0521488003090725	148.554015496629	-1.15892975188659e-06	1.26041696940202	161.000002399086	-2e-07	-9.5892975188659e-07	-0.0007698476973077	0.00074768491	0.00144	0.0103564413203752	0.0001760744001545	7.26571088031019e-06	0.010341089356449	0.134945481113479	0.00218768491	0.0111041262303752	240.07942274324188	4.115647247027004	6.08537855301729	31.789279717489485	1.9697313059902857	27.67363247046248	1.9697313059902857	1.9697313059902857
69	69.0	4.4775586	1.14616301075877	0.0521166086111926	135.31401411444	-1.04412387662214e-06	1.26239058075877	163.333335767189	-2e-07	-8.4412387662214e-07	-0.0007698476973077	0.00074775586	0.00144	0.0091165378675191	0.0001760583043055	6.61754329826993e-06	0.0103477068997473	0.136741792433964	0.00218775586	0.0098642937275191	240.4553487159562	4.122091692273536	6.0930834827015925	32.13913918440902	1.970991790428057	28.017047492135482	1.970991790428057	1.970991790428057
70	70.0	4.4781103	1.14799291508353	0.0520875702616804	125.456013086252	-1.03191198021553e-06	1.26422048508353	165.666669135291	-2e-07	-8.3191198021553e-07	-0.0007698476973077	0.00074781103	0.00144	0.0089846493863277	0.0001760437851308	6.13493094753556e-06	0.0103538418306948	0.138538103754449	0.00218781103	0.0097324604163277	240.80390192067236	4.128066890068669	6.10022723877244	32.4884374777151	1.9721603487037713	28.360370587646436	1.9721603487037713	1.9721603487037713
71	71.0	4.4787407	1.14971122588043	0.0520603509900036	117.802012287197	-9.48836211620219e-07	1.26593879588043	168.000002503394	-2e-07	-7.48836211620219e-07	-0.0007698476973077	0.00074787407	0.00144	0.0080874310854983	0.000176030175495	5.76019691571655e-06	0.0103596020276105	0.140334415074934	0.00218787407	0.0088353051554983	241.13119921531998	4.133677700834057	6.1069352299027235	32.837300006080625	1.9732575290686665	28.70362230524657	1.9732575290686665	1.9732575290686665
72	72.0	4.4790559	1.15133954100452	0.052037723243184	111.630011643167	-9.36980473524672e-07	1.26756711100452	170.333335871497	-2e-07	-7.36980473524672e-07	-0.0007698476973077	0.00074790559	0.00144	0.0079593891140664	0.0001760188616215	5.45805210339868e-06	0.0103650600797139	0.142130726395419	0.00218790559	0.0087072947040664	241.4413544770514	4.138994648178024	6.113291806218767	33.18581111963191	1.9742971580407427	29.046816471453884	1.9742971580407427	1.9742971580407427
73	73.0	4.4794106	1.15289428525008	0.052017330822504	106.586011117441	-8.84423486911886e-07	1.26912185525008	172.666669239599	-2e-07	-6.84423486911886e-07	-0.0007698476973077	0.00074794106	0.00144	0.0073917736586483	0.0001760086654112	5.21112821341378e-06	0.0103702712079273	0.143927037715905	0.00218794106	0.0081397147186483	241.73749623811048	4.144071364081894	6.119361117972808	33.53403496862138	1.9752897538909142	29.389963604539485	1.9752897538909142	1.9752897538909142
74	74.0	4.4797258	1.15438235597402	0.0519991154244	102.014010641025	-8.73476566960868e-07	1.27060992597402	175.000002607702	-2e-07	-6.73476566960868e-07	-0.0007698476973077	0.00074797258	0.00144	0.0072735469231773	0.0001759995577122	4.98733909813004e-06	0.0103752585470254	0.14572334903639	0.00218797258	0.0080215195031773	242.0209382807657	4.148930370527412	6.125170093770346	33.88199848165415	1.9762397232429334	29.73306811112674	1.9762397232429334	1.9762397232429334
75	75.0	4.4798832	1.15582029756406	0.0519797978933556	98.5760102821514	-8.42707352200607e-07	1.27204786756406	177.333335975805	-2e-07	-6.42707352200607e-07	-0.0007698476973077	0.00074798832	0.00144	0.0069412394037665	0.0001759898989466	4.81899502447847e-06	0.0103800775420499	0.147519660356875	0.00218798832	0.0076892277237665	242.2948319169638	4.153625690005094	6.1307833170622175	34.22976624218126	1.9771576270571236	30.076140552176167	1.9771576270571236	1.9771576270571236
