Q [mAh]	U [V]
0.348300854975693	3.6664299
0.348328546026825	3.6664692
0.348356236970743	3.6665088
0.348383927997818	3.6666661
0.348411619040151	3.6666268
0.348439310300226	3.6666268
0.348467001778024	3.6667451
0.348494693472472	3.6667451
0.34852238513307	3.6666268
0.348550076771697	3.6666268
0.348577768428934	3.6667057
0.348605459976792	3.6666268
0.34863315116795	3.6666268
0.348660842299958	3.6666661
0.348688533925472	3.6667057
0.348716225587146	3.6667844
0.34874391730787	3.6667844
0.34877160895531	3.6668237
0.348799300632336	3.6667844
0.348826992339939	3.6667844
0.348854683965465	3.6668631
0.348882375562522	3.6666661
0.348910067242769	3.6667451
0.348937758808132	3.6668237
0.348965450499323	3.6668631
0.3489931421347	3.6668237
0.349020833685853	3.666942
0.349048525314712	3.6668631
0.349076216906322	3.6669027
0.349103908515419	3.6668631
0.349131600056709	3.666942
0.349159291673505	3.6667844
0.349186983256423	3.6669027
0.349214674788954	3.6668237
0.349242366301778	3.666942
0.349270057829946	3.6668631
0.349297749378892	3.666942
0.349325441004377	3.6669027
0.349353132682484	3.666942
0.349380824429484	3.6668631
0.349408516141379	3.666942
0.349436207921174	3.6669813
0.349463899672553	3.6670207
0.349491591430476	3.6668631
0.349519283071342	3.6669813
0.349546974806326	3.666942
0.349574666528126	3.6670207
0.349602358170065	3.666942
0.349630049648968	3.6670207
0.349657741150831	3.6670207
0.349685432743496	3.6669813
0.349713124359188	3.6670207
0.349740815909228	3.66706
0.349768507372787	3.6670996
0.349796198939234	3.6670207
0.349823890667607	3.66706
0.349851582347838	3.6670996
0.349879274018241	3.6671389
0.349906965555184	3.6670207
0.34993465699693	3.6670207
0.349962348444131	3.6670207
0.34999003990776	3.6670996
0.350017731368028	3.6671389
0.350045422886316	3.6671389
0.350073114387136	3.6670996
0.350100805891206	3.6671389
0.350128497397386	3.6672963
0.350156189100622	3.6670207
0.350183880704265	3.6671783
0.350211572344055	3.6670996
0.350239263814191	3.6672569
0.350266955441919	3.6671783
0.350294647005147	3.6670996
0.350322338230184	3.6671389
0.350350029387408	3.6672176
0.350377720538109	3.6672176
0.350405411809137	3.6671783
0.350433103325264	3.6671783
0.350460794932188	3.6672963
0.350488486421013	3.6672176
0.350516177439267	3.6672569
0.350543868373289	3.6673359
0.350571559446264	3.6672963
0.350599250561893	3.6672569
0.35062694147403	3.6671783
0.350654632708948	3.6672569
0.350682324302726	3.6674145
0.350710016014717	3.6673359
0.350737707696114	3.6674145
0.350765399359961	3.6672569
0.350793091116821	3.6673359
0.350820782695239	3.6672963
0.350848474192764	3.6674539
0.35087616573842	3.6674539
0.350903857310274	3.6674539
0.350931548824223	3.6674145
0.350959240391751	3.6674145
0.350986931889227	3.6674145
0.351014623432652	3.6674145
0.351042315033062	3.6673359
0.351070006657512	3.6674932
0.351097698195448	3.6674932
0.351125389864747	3.6674932
0.351153081652232	3.6675328
0.351180773307267	3.6674145
0.351208464972203	3.6675721
0.351236156582394	3.6674932
0.351263848269222	3.6674932
0.351291539656197	3.6674539
0.351319230698537	3.6674145
0.351346921720091	3.6674932
0.351374612828088	3.6676115
0.351402304009373	3.6675328
0.351429995133757	3.6674932
0.351457686246145	3.6675721
0.351485377785207	3.6675328
0.351513069347255	3.6676115
0.351540760920317	3.6676115
0.351568452561175	3.6676115
0.351596144171394	3.6676508
0.351623835837435	3.6676115
0.351651527464038	3.6676508
0.351679219050192	3.6676508
0.351706910529066	3.6676508
0.35173460206923	3.6676115
0.351762293693717	3.6676508
0.351789985370698	3.6676902
0.351817676866013	3.6676115
0.351845368340611	3.6676115
0.35187305994098	3.6676115
0.35190075150633	3.6676902
0.351928443078254	3.6677297
0.351956134619518	3.6677297
0.351983826064534	3.6676902
0.3520115176507	3.6676508
0.352039209295946	3.6676902
0.352066900903997	3.6677297
0.352094592514204	3.6677297
0.352122284034664	3.6677691
0.352149975609874	3.6678477
0.352177667174091	3.6678084
0.352205358833513	3.6678084
0.352233050545557	3.6678084
0.352260742161245	3.6678477
0.352288433660923	3.6678084
0.352316125245997	3.6677691
0.352343816743522	3.6678477
0.352371508317656	3.6678477
0.352399199851267	3.6677691
0.35242689138708	3.6678871
0.352454583006054	3.6677691
0.352482274546205	3.6678477
0.352509966150936	3.6678871
0.352537657743593	3.6678871
0.352565349307855	3.6678871
0.352593040898372	3.6678477
0.352620732464832	3.6678084
0.352648424011585	3.6678477
0.352676115525543	3.6678871
0.352703807153271	3.6680053
0.352731498818224	3.6680053
0.35275919047876	3.667966
0.352786882040869	3.667966
0.352814573682857	3.667966
0.352842265209866	3.667966
0.352869956776376	3.6680053
0.352897648474111	3.6680447
0.352925340181763	3.6680053
0.352953031811685	3.667966
0.352980723480992	3.6680447
0.353008414982839	3.6680447
0.35303610657992	3.667966
0.353063798291944	3.6680447
0.353091490018136	3.6680447
0.353119181623964	3.6681236
0.353146873128075	3.6681236
0.35317456465948	3.668084
0.353202256186522	3.6680447
0.353229947736528	3.668084
0.3532576392723	3.6682023
0.353285330948221	3.6680447
0.353313022594543	3.668084
0.353340714166462	3.668084
0.35336840578874	3.6681236
0.353396097448212	3.6681629
0.353423789113123	3.6681236
0.353451480734299	3.6682023
0.353479172382831	3.6681236
0.353506863933951	3.6681629
0.35353455551573	3.6682023
0.353562247295558	3.6683205
0.353589939045844	3.6683205
0.353617630572907	3.6682416
0.353645322233422	3.6682416
0.353673013880865	3.6682416
0.353700705576456	3.6681629
0.353728397144005	3.6682023
0.353756088837389	3.6683205
0.353783780424669	3.6682023
0.353811472036044	3.6683599
0.353839163588302	3.6682416
0.353866855022336	3.668281
0.353894546601897	3.668281
0.353922238062198	3.6683205
0.35394992957611	3.6682416
0.353977621086737	3.668281
0.354005312574406	3.6682416
0.354033004140846	3.6682416
0.354060695767461	3.668281
0.35408838726831	3.6683599
0.354116078746137	3.6683205
0.354143770321359	3.6683599
0.354171461894343	3.6683599
0.354199153396251	3.668281
0.354226844888325	3.6683599
0.354254536325671	3.6683599
0.354282227874601	3.6683992
0.354309919422447	3.6684385
0.354337611021697	3.6683992
0.354365302582681	3.6683205
0.354392994103179	3.6684385
0.354420685668559	3.6683992
0.354448377198916	3.6683599
0.354476068720553	3.6684779
0.354503760336253	3.6684385
0.354531451835889	3.6684779
0.354559143388068	3.6685175
0.354586834858234	3.6684385
0.354614526264879	3.6684385
0.354642217758062	3.6685568
0.354669909250128	3.6684385
0.354697600793582	3.6685568
0.354725292374227	3.6684385
0.354752983960364	3.6685568
0.354780675622055	3.6684779
0.354808367170965	3.6685568
0.354836058801955	3.6686355
0.354863750327913	3.6685175
0.354891441923914	3.6685568
0.354919133512249	3.6685961
0.354946825069909	3.6685568
0.354974516683391	3.6685568
0.355002208315478	3.6685961
0.355029899881892	3.6686355
0.355057591423152	3.6686355
0.355085282929424	3.6686355
0.355112974556039	3.6685175
0.355140666122503	3.6686748
0.355168357615636	3.6686748
0.35519604917441	3.6686355
0.355223740718957	3.6687537
0.355251432218676	3.6687144
0.35527912370529	3.6685961
0.355306815277156	3.6687537
0.355334506846902	3.6687144
0.355362198524943	3.6685961
0.355389890020295	3.6687931
0.355417581591085	3.6687537
0.355445273191498	3.6687931
0.355472964797347	3.6688324
0.35550065645571	3.6687931
0.355528347981671	3.6687931
0.355556039439779	3.6687931
0.355583730966867	3.6687537
0.355611422483006	3.6687931
0.355639114069165	3.6688324
0.355666805594063	3.6689113
0.355694497056562	3.6687537
0.355722188613146	3.6687537
0.355749880006802	3.6688718
0.355777571567761	3.6688718
0.355805263133128	3.6687537
0.355832954736758	3.6687144
0.355860646331637	3.6688324
0.355888337911222	3.6688324
0.355916029478763	3.6688324
0.355943721102124	3.6688718
0.355971412782367	3.6688718
0.355999104448354	3.6689113
0.356026796119855	3.6688718
0.356054487743225	3.66899
0.356082179334838	3.6690294
0.356109870988797	3.6688718
0.356137562546498	3.6689507
0.356165254107453	3.6689507
0.356192945711083	3.6690294
0.356220637018238	3.6688718
0.356248328073728	3.66899
0.356276019152208	3.6689507
0.356303710423199	3.6688718
0.356331401401009	3.66899
0.35635909247838	3.66899
0.35638678398134	3.6690294
0.356414475536868	3.6690687
0.356442167211663	3.6690294
0.356469858752932	3.6690294
0.356497550272267	3.6691083
0.356525241996306	3.6690294
0.356552933454439	3.6690687
0.356580624940983	3.6690294
0.356608316461489	3.6691476
0.356636007933819	3.6690687
0.356663699630453	3.6691083
0.356691391215536	3.66899
0.356719082873919	3.6691476
0.356746774531176	3.6691083
0.356774466222376	3.6691083
0.356802157864331	3.6691083
0.3568298494614	3.6691083
0.356857541149308	3.6691476
0.356885232758443	3.6691476
0.356912924435375	3.6691869
0.35694061607406	3.6692263
0.356968307725858	3.6691476
0.356995999296688	3.6691476
0.357023690975871	3.669305
0.357051382566409	3.6692656
0.357079074260866	3.6692263
0.357106765896268	3.6691869
0.357134457478027	3.6691869
0.357162149154991	3.6692263
0.357189840810009	3.6693839
0.35721753240164	3.6692263
0.3572452240195	3.669305
0.35727291573041	3.6693445
0.357300607389849	3.669305
0.357328299049329	3.6693839
0.357355990713185	3.6692656
0.357383682361676	3.6693445
0.357411373921562	3.6692263
0.357439065559146	3.669305
0.357466757121215	3.6692263
0.357494448742366	3.6692656
0.35752214038538	3.6693445
0.357549832017496	3.669305
0.357577523639782	3.6694232
0.357605215237956	3.669305
0.357632906880971	3.6694232
0.357660598526183	3.6693839
0.357688290173618	3.6694232
0.357715981828744	3.6694232
0.357743673388565	3.6693839
0.357771364955012	3.6695019
0.357799056256666	3.6693839
0.357826747364634	3.6695415
0.357854438939835	3.6694232
0.357882130465822	3.6695019
0.357909821921732	3.6695415
0.357937513450968	3.6695415
0.357965205017457	3.6695415
0.35799289640004	3.6695019
0.358020587977415	3.6695019
0.35804827957999	3.6695019
0.358075971202258	3.6695415
0.358103662761028	3.6695808
0.358131354328564	3.6695019
0.35815904581512	3.6695808
0.358186737380491	3.6695808
0.358214428942531	3.6695415
0.358242120523188	3.6695415
0.358269812134504	3.6695019
0.358297503708613	3.6696595
0.358325195254299	3.6695808
0.358352886729969	3.6696202
0.358380578176077	3.6696595
0.358408269810337	3.6696595
0.358435961487272	3.6695808
0.358463652984802	3.6696988
0.35849134455776	3.6696202
0.358519036199715	3.6696988
0.35854672770482	3.6697384
0.358574418981324	3.6697384
0.35860211033769	3.6696202
0.358629801953389	3.6696202
0.358657493411534	3.6696988
0.358685185007528	3.6697777
0.358712876670298	3.6696988
0.358740568159032	3.6697777
0.358768259718948	3.6697384
0.358795951302917	3.6697384
0.358823642881413	3.6697777
0.358851334538708	3.6698564
0.3588790262058	3.6697777
0.358906717710988	3.6697384
0.3589344092971	3.6697384
0.35896210088984	3.6697777
0.35898979244858	3.6698171
0.359017484038029	3.6697777
0.35904517560997	3.6697777
0.359072867331778	3.6698171
0.359100558978104	3.6697777
0.359128250676977	3.6698958
0.359155942297044	3.6697777
0.35918363386352	3.6698958
0.35921132545405	3.6698171
0.359239016992036	3.6698564
0.359266708519082	3.6699747
0.359294400028636	3.6698564
0.359322091601648	3.6699353
0.359349783109013	3.6698958
0.35937747474766	3.6699353
0.359405166292224	3.6699747
0.359432857887136	3.6699353
0.359460549392294	3.6698958
0.359488241006873	3.6698564
0.359515932658625	3.6699353
0.359543624245827	3.6700534
0.359571315852817	3.6699747
0.359599007345951	3.670014
0.359626698827061	3.6699353
0.359654390415347	3.670014
0.359682081952256	3.6700534
0.359709773584319	3.6699747
0.359737465254731	3.6700927
0.359765156797109	3.6699353
0.359792848272725	3.6699353
0.359820539366541	3.6700534
0.35984823072181	3.6701323
0.359875922187579	3.670014
0.359903613743016	3.6699747
0.359931305322597	3.6700927
0.359958996907642	3.6700534
0.359986688492662	3.6701323
0.360014380026286	3.6700927
0.360042071571988	3.6701716
0.360069763087014	3.6700927
0.360097454670961	3.6701323
0.360125146242906	3.6701323
0.360152837873908	3.6700927
0.360180529466652	3.6701716
0.360208220994791	3.6700534
0.36023591256563	3.6701323
0.360263604072978	3.670211
0.360291295640531	3.6701716
0.36031898718288	3.6701323
0.360346678727422	3.6702503
0.360374370331056	3.6701716
0.360402061888791	3.6701323
0.36042975351433	3.6701323
0.360457445007447	3.670211
0.360485136636264	3.6703292
0.360512828244285	3.6702896
0.360540519771381	3.6702503
0.360568211289723	3.6702503
0.360595902741291	3.6703292
0.360623594376681	3.6703292
0.360651285884062	3.6703292
0.360678977471325	3.6703292
0.360706669026812	3.6702503
0.360734360621704	3.6704079
0.360762052257057	3.6702503
0.36078974391102	3.6704079
0.360817435459971	3.6703685
0.3608451271315	3.6702896
0.360872818682637	3.6704079
0.360900510249134	3.6703292
0.360928201773932	3.6703685
0.360955893331584	3.6703685
0.360983584930872	3.6704079
0.361011276619877	3.6704079
0.361038968241033	3.6703292
0.361066659901581	3.6703685
0.361094351589493	3.6703685
0.361122043169037	3.6704472
0.36114973469064	3.6704866
0.36117742632055	3.6703685
0.361205117944988	3.6704866
0.361232809623012	3.6705261
0.361260501225533	3.6704472
0.361288192904658	3.6704866
0.361315884546571	3.6705261
0.361343576215862	3.6704866
0.361371267775715	3.6705655
0.361398959426416	3.6704866
0.361426650967701	3.6704472
0.361454342550548	3.6705655
0.361482034103846	3.6704472
0.361509725739236	3.6705261
0.361537417194069	3.6705261
0.361565108781316	3.6706048
0.361592800258059	3.6705655
0.361620492000708	3.6706048
0.361648183697429	3.6707231
0.361675875227754	3.6706442
0.361703566755892	3.6706048
0.361731258382557	3.6706048
0.361758949764094	3.6706442
0.361786640803189	3.6705655
0.361814332084022	3.6706442
0.361842023702997	3.6706835
0.361869715308824	3.6706442
0.361897406865396	3.6706835
0.361925098481124	3.6706048
0.361952790093534	3.6707231
0.361980481759562	3.6708018
0.362008173370821	3.6706835
0.362035865034627	3.6707231
0.362063556635011	3.6707624
0.362091248314186	3.6707231
0.36211893996379	3.6707231
0.362146631603531	3.6707231
0.362174323252005	3.6708018
0.362202014924586	3.6707624
0.362229706538063	3.6707231
0.362257398168006	3.6708018
0.362285089780436	3.6708018
0.362312781372087	3.6708411
0.362340473051229	3.6707231
0.362368164672363	3.6709593
0.362395856179732	3.6708018
0.362423547875331	3.6708018
0.36245123917698	3.6708411
0.362478930501644	3.6708804
0.362506622146827	3.6708411
0.36253431374828	3.6708018
0.362562005314707	3.6708411
0.362589696896507	3.67092
0.362617388596419	3.6708018
0.362645080157427	3.6708804
0.362672771758868	3.6708411
0.362700463325328	3.67092
0.362728154864489	3.67092
0.362755846452833	3.67092
0.362783538088273	3.67092
0.362811229696278	3.67092
0.362838921392966	3.67092
0.362866612990056	3.6708804
0.362894304536817	3.6709593
0.362921996131734	3.67092
0.362949687682883	3.67092
0.362977379347827	3.6709987
0.363005071027026	3.67092
0.363032762429358	3.6709987
0.363060453543862	3.6709593
0.363088144674856	3.6709593
0.363115836230376	3.6709593
0.363143527850422	3.6711563
0.363171219487964	3.6711169
0.363198911106967	3.6709987
0.363226602734737	3.671038
0.363254294443375	3.671038
0.363281986102855	3.6710774
0.363309677788557	3.6710774
0.363337369451316	3.6710774
0.363365061127225	3.671038
0.363392752742908	3.6711563
0.363420444314848	3.671038
0.363448135857197	3.6710774
0.36347582729124	3.6710774
0.363503518834677	3.6711563
0.363531210436155	3.6711563
0.363558901972009	3.671235
0.363586593549384	3.6711169
0.363614285141027	3.6711956
0.363641976714031	3.6711956
0.363669668365783	3.6711956
0.363697359870987	3.6711956
0.363725051440696	3.671235
0.363752743001651	3.6711956
0.36378043448384	3.6711956
0.363808126159753	3.671235
0.363835817617894	3.6712743
0.363863509262051	3.671235
0.363891200959819	3.671235
0.363918892556979	3.6712743
0.363946584193454	3.6711956
0.363974275881358	3.6713532
0.364001967422619	3.6713532
0.364029658984662	3.6713926
0.364057350626621	3.6713532
0.364085042226981	3.6713532
0.364112733750737	3.6713532
0.364140425353332	3.6713136
0.364168116919804	3.6713136
0.364195808409651	3.6713532
0.364223499916991	3.6713136
0.364251191476852	3.6713532
0.364278883044339	3.6713532
0.364306574605323	3.6713926
0.364334266137833	3.6713532
0.3643619578301	3.6713926
0.364389649400922	3.6713926
0.36441734096845	3.6713926
0.364445032527256	3.6713926
0.364472724135328	3.6714319
0.364500415701796	3.6713926
0.364528107177425	3.6714712
0.364555798696801	3.6713926
0.364583490223831	3.6715106
0.364611181769487	3.6714712
0.364638873241813	3.6714319
0.364666564781964	3.6715106
0.364694256358242	3.6714712
0.364721948011083	3.6714712
0.364749639583027	3.6715106
0.364777331240314	3.6715106
0.364805022750973	3.6715106
0.36483271431521	3.6715106
0.364860405901298	3.6715501
0.364888097525748	3.6714712
0.364915789213644	3.6716682
0.36494348089938	3.6715106
0.364971172455938	3.6715501
0.364998863964408	3.6715895
0.365026555588829	3.6715895
0.365054247217621	3.6715501
0.365081938750123	3.6716288
0.365109630389901	3.6714712
0.365137321878651	3.6715501
0.36516501340352	3.6717075
0.365192704872543	3.6717075
0.365220396391915	3.6716288
0.365248087996658	3.6717471
0.365275779437294	3.6716682
0.365303470959974	3.6717075
0.365331162546111	3.6716288
0.365358854123507	3.6717075
0.365386545594823	3.6717471
0.365414236620752	3.6716682
0.365441927640111	3.6717471
0.365469618656192	3.6717471
0.365497309687601	3.6716288
0.365525001170892	3.6717471
0.365552692760341	3.6717864
0.36558038438804	3.6717864
0.365608075980718	3.6717471
0.365635767539549	3.6718651
0.365663459128936	3.6718258
0.365691150732579	3.6718651
0.365718842246516	3.6717471
0.365746533797648	3.6717864
0.365774225363036	3.6717864
0.365801917000661	3.6718651
0.365829608671049	3.6717864
0.365857300302097	3.6719044
0.365884991879484	3.6719044
0.365912683527999	3.6719044
0.365940375116339	3.6717471
0.365968066775757	3.6718651
0.3659957584516	3.6719044
0.366023450089167	3.6718651
0.366051141619504	3.6719834
0.366078833148748	3.6718258
0.366106524789561	3.6719044
0.366134216374577	3.6718651
0.366161907803168	3.6719044
0.366189599320355	3.671944
0.366217290966664	3.672062
0.366244982591122	3.672062
0.366272674228706	3.6719834
0.366300365528166	3.671944
0.366328056616464	3.6719044
0.366355747723323	3.671944
0.366383438811596	3.6719834
0.366411129870303	3.6719834
0.366438820871057	3.6720227
0.366466512020628	3.6719834
0.366494203184375	3.671944
0.366521894340436	3.6720227
0.366549585714299	3.6720227
0.366577277385758	3.6721014
0.366604969009074	3.672062
0.366632660704657	3.6721014
0.366660352250325	3.672062
0.36668804379267	3.672062
0.366715735384259	3.672141
0.366743427062333	3.6721803
0.36677111882685	3.672062
0.366798810524647	3.672141
0.366826502234468	3.6721014
0.366854193991286	3.672141
0.366881885731729	3.6721803
0.366909577306956	3.6721803
0.366937268951125	3.6722196
0.366964960735337	3.6721803
0.366992652438536	3.672259
0.36702034414721	3.6722196
0.36704803583944	3.672259
0.367075727426708	3.6722983
0.367103418955944	3.672259
0.36713111050376	3.6722196
0.367158802143542	3.6722196
0.367186493832515	3.6722196
0.367214185375998	3.6722196
0.367241876895386	3.6721803
0.367269568519828	3.6722983
0.367297260121306	3.6722196
0.367324951710738	3.6722983
0.367352643435829	3.6722983
0.367380335012115	3.6723772
0.367408026626648	3.6723379
0.367435718361681	3.672259
0.367463410072563	3.6723772
0.367491101749527	3.6722983
0.367518793368563	3.6723379
0.367546485018134	3.6724166
0.367574176665569	3.6724166
0.367601868319565	3.6723772
0.367629560006389	3.6724559
0.367657251636353	3.6724166
0.367684943279413	3.6723772
0.367712634908197	3.6724166
0.367740326625663	3.6722983
0.367768018384671	3.6724559
0.367795710128372	3.6724559
0.367823401787848	3.6724166
0.367851093428714	3.6723772
0.367878785045503	3.6723379
0.367906476693998	3.6724952
0.367934168458502	3.6724559
0.367961860158448	3.6724952
0.367989551827775	3.6725742
0.368017243429282	3.6725742
0.368044935116056	3.6724952
0.36807262682478	3.6724952
0.368100318421837	3.6724952
0.368128010045186	3.6726135
0.368155701643378	3.6725348
0.368183392762322	3.6724952
0.368211083872513	3.6724166
0.368238775524365	3.6726135
0.368266467273504	3.6725742
0.36829415901831	3.6726135
0.368321850733633	3.6726135
0.368349542392012	3.6726528
0.368377234064593	3.6725348
0.368404925793008	3.6726135
0.368432617536758	3.6726135
0.368460309183072	3.6726922
0.368488000749511	3.6726135
0.368515692313682	3.6725742
0.368543383877948	3.6726528
0.368571075482712	3.6726922
0.3685987670776	3.6727711
0.36862645869325	3.6726922
0.368654150412915	3.6727318
0.368681842048313	3.6726528
0.368709533704494	3.6726922
0.36873722537268	3.6727318
0.368764917021212	3.6726922
0.36879260865661	3.6726528
0.368820300286491	3.6726922
0.368847991902195	3.6727318
0.368875683527779	3.6727318
0.368903375187189	3.6728498
0.368931066911216	3.6727318
0.368958758622155	3.6727318
0.368986450268444	3.6727711
0.369014141851291	3.6728498
0.369041833547962	3.6727711
0.369069525186626	3.6727711
0.36909721688766	3.6728891
0.369124908509933	3.6728891
0.369152600212085	3.6728891
0.369180291844155	3.6728498
0.36920798351126	3.6728498
0.369235675194797	3.6728104
0.369263366866311	3.6729287
0.36929105857061	3.6728498
0.369318750202697	3.6730074
0.369346441926733	3.6729287
0.369374133521645	3.6728498
0.369401825192041	3.6728891
0.369429516806694	3.672968
0.369457208380794	3.6728891
0.369484899963687	3.672968
0.369512591546534	3.6728891
0.369540283202703	3.6729287
0.369567974864356	3.6729287
0.369595666373898	3.6728891
0.369623357997197	3.6728498
0.369651049594233	3.6730467
0.369678741165044	3.6730074
0.36970643271613	3.6730467
0.369734124246438	3.6729287
0.369761815906958	3.673086
0.36978950705544	3.672968
0.369817198121895	3.6728891
0.369844889200334	3.6729287
0.369872580268905	3.673086
0.369900271267523	3.6729287
0.369927962301133	3.672968
0.369955653735205	3.673086
0.369983345302732	3.673165
0.370011036833073	3.6731256
0.370038728350293	3.673086
0.370066419938683	3.6731256
0.370094111448257	3.673165
0.370121803049731	3.673165
0.370149494569182	3.673165
0.370177186144408	3.6731256
0.370204877621097	3.6732043
0.370232569258639	3.6732043
0.370260260773657	3.6731256
0.370287952399192	3.673165
0.370315644027955	3.673165
0.370343335584559	3.6731256
0.37037102725712	3.6732043
0.370398718998643	3.6731256
0.370426410294887	3.673165
0.370454101679752	3.673165
0.37048179335785	3.673283
0.370509484973513	3.6732436
0.370537176606701	3.673283
0.370564868337297	3.673165
0.370592559962807	3.673283
0.370620251559897	3.673283
0.370647943184322	3.673283
0.370675634719026	3.6732043
0.3707033264529	3.6732436
0.370731018141918	3.6734406
0.370758709729185	3.6733226
0.370786401340523	3.6733226
0.370814092991236	3.6733619
0.370841784695565	3.6733226
0.370869476279517	3.6733619
0.370897167966349	3.6733619
0.370924859507622	3.6734012
0.370952551150682	3.6733226
0.370980242784992	3.6733619
0.371007934124888	3.6733226
0.371035625092818	3.6733619
0.371063316663636	3.6733226
0.371091008308786	3.6734012
0.371118699909163	3.6733226
0.371146391475615	3.6734012
0.371174083092391	3.6735192
0.371201774634723	3.6733619
0.371229466154141	3.6734406
0.371257157732625	3.6734406
0.371284849339579	3.6734799
0.371312540908245	3.6735588
0.371340232477983	3.6735588
0.371367924222834	3.6735192
0.371395615853833	3.6735192
0.371423307322847	3.6735982
0.371450998962625	3.6734012
0.371478690664706	3.6735588
0.371506382339448	3.6735588
0.371534074022993	3.6735192
0.371561765723994	3.6735192
0.371589457321084	3.6735588
0.37161714903639	3.6735588
0.371644840713359	3.6735588
0.371672532245922	3.6736375
0.371700223883486	3.6736375
0.371727915429125	3.6735192
0.371755607140052	3.6737162
0.371783298813696	3.6735588
0.371810990406411	3.6736768
0.37183868207792	3.6736768
0.371866373690309	3.6736375
0.371894065354152	3.6737558
0.371921757005962	3.6736375
0.371949448584504	3.6736768
0.371977140099489	3.6737951
0.372004831715189	3.6736768
0.372032523379015	3.6736375
0.372060214954209	3.6735982
0.372087906598287	3.6737558
0.372115598175654	3.6737162
0.37214328983405	3.6736768
0.372170981536164	3.6737951
0.372198673171546	3.6737162
0.372226364812362	3.6737951
0.37225405642805	3.6737558
0.372281748086446	3.6737951
0.372309439633186	3.6737951
0.372337131301421	3.6736768
0.372364822876594	3.6737951
0.372392514464942	3.6737558
0.372420206016062	3.6738344
0.372447897587961	3.6739131
0.372475589093189	3.6737162
0.372503280794202	3.6737951
0.37253097239349	3.6737951
0.37255866401792	3.6738344
0.37258635561388	3.6738344
0.372614047157371	3.6738738
0.372641738877011	3.6739131
0.372669430429219	3.6738738
0.372697122074482	3.6738344
0.372724813766769	3.6738344
0.372752505437223	3.6739131
0.372780197097816	3.6738344
0.372807888663175	3.6739527
0.372835580354345	3.6739527
0.37286327200284	3.6739527
0.372890963701713	3.6740314
0.372918655280214	3.673992
0.372946346678208	3.6739527
0.372974037833214	3.6739131
0.373001728971861	3.6738738
0.37302942006124	3.673992
0.373057111145217	3.6739527
0.37308480226412	3.673992
0.373112493323978	3.6739131
0.373140184370768	3.6739131
0.373167875498467	3.6739131
0.373195566676495	3.6740314
0.373223258097461	3.6739131
0.373250949198902	3.6740707
0.373278640286107	3.6740314
0.37330633141052	3.6740707
0.373334023091872	3.6740707
0.373361714755707	3.6741496
0.373389406431603	3.6741496
0.373417098062655	3.6740707
0.373444789583116	3.6740314
0.37347248119336	3.6741101
0.373500172833146	3.6741496
0.373527864428038	3.6741101
0.373555556016378	3.6742283
0.373583247625488	3.6741496
0.373610939221428	3.6741496
0.373638630878693	3.6741101
0.373666322588573	3.6741496
0.373694014237076	3.6743466
0.373721705791516	3.6742676
0.373749397424749	3.6741496
0.37377708905795	3.6741101
0.37380478070863	3.6741496
0.373832472333039	3.6742676
0.3738601640746	3.6742676
0.373887855762479	3.6742676
0.373915547478812	3.6742283
0.373943239086837	3.6742283
0.373970930770387	3.674307
0.373998622474745	3.6742283
0.374026314061955	3.6743466
0.374054005795825	3.6742283
0.374081697541765	3.6743466
0.37410938917497	3.674307
0.374137080937231	3.674307
0.374164772684251	3.6742676
0.374192464336053	3.6743859
0.374220155924389	3.674307
0.374247847580603	3.6742283
0.374275539179883	3.6743466
0.374303230778033	3.6743466
0.3743309224156	3.6744252
0.374358614024764	3.6743466
0.374386305764086	3.6743466
0.374413997247376	3.6743466
0.37444168887729	3.6744252
0.374469380479823	3.6744646
0.374497072109746	3.6743859
0.374524763610541	3.6744252
0.374552455138668	3.6743859
0.374580146751085	3.6745828
0.374607838342687	3.6743859
0.374635529910268	3.6744252
0.374663221534664	3.6743859
0.374690913217105	3.6744646
0.374718604736502	3.6743859
0.374746296344511	3.6745039
0.374773988019228	3.6744252
0.374801679650235	3.6745435
0.374829371257143	3.6745435
0.374857062844353	3.6745435
0.374884754377906	3.6745435
0.374912446005634	3.6745828
0.374940137659609	3.6745435
0.374967829231516	3.6745039
0.374995520902988	3.6745039
0.375023212477027	3.6745435
0.375050904086137	3.6745828
0.375078595660242	3.6745828
0.375106286813058	3.6744646
0.375133977810575	3.6746615
0.375161668827745	3.6745435
0.375189359919334	3.6746222
0.375217051030613	3.6746615
0.375244742034665	3.6746222
0.375272433061658	3.6745828
0.375300124169679	3.6746222
0.375327815282063	3.6747009
0.375355506483093	3.6745828
0.375383198185232	3.6746222
0.375410889847962	3.6747009
0.375438581482234	3.6746222
0.375466273158089	3.6747404
0.375493964878879	3.6747404
0.375521656568965	3.6747404
0.375549348320311	3.6747009
0.375577040090271	3.6747798
0.375604731772716	3.6747798
0.375632423422291	3.6748584
0.375660115121177	3.6746615
0.375687806718233	3.6747404
0.375715498489307	3.6747009
0.375743190058995	3.6748978
0.375770881662642	3.6748191
0.375798573276148	3.6747798
0.375826264913707	3.6748191
0.375853956595067	3.6748191
0.375881648180096	3.6748191
0.375909339780451	3.6748191
0.375937031411413	3.6748978
0.375964723047916	3.6747798
0.375992414334313	3.6747798
0.376020105453295	3.6748978
0.376047797043787	3.6749374
0.376075488715259	3.6748191
0.376103180340735	3.6748584
0.376130872029679	3.6748584
