U [V]	Q [mAh]
3.5620636	0.00131091517888424
3.561906	0.00131091517888424
3.5620636	0.00131091517888424
3.5619453	0.00131091517888424
3.5619453	0.00131091517888424
3.5619453	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5619453	0.00131091517888424
3.5621029	0.00131091517888424
3.5619453	0.00131091517888424
3.5619453	0.00131091517888424
3.5620242	0.00131091517888424
3.5619453	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5619453	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5619453	0.00131091517888424
3.5620242	0.00131091517888424
3.5619453	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5619453	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619453	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5618664	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.561906	0.00131091517888424
3.5620242	0.00131091517888424
3.5619453	0.00131091517888424
3.5619453	0.00131091517888424
3.5619453	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5619453	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5621818	0.00131091517888424
3.5619453	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.561906	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621422	0.00131091517888424
3.5620242	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5619847	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5619453	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621422	0.00131091517888424
3.5622212	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5619847	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620242	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5619847	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5619847	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5620242	0.00131091517888424
3.5620242	0.00131091517888424
3.5621422	0.00131091517888424
3.5622212	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5620636	0.00131091517888424
3.5619847	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5620242	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5620242	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5622212	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5620636	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5620636	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5620636	0.00131091517888424
3.5622605	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5620636	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621029	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5623394	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621029	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5622605	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5621029	0.00131091517888424
3.5621422	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5620636	0.00131091517888424
3.5622605	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5621029	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5621818	0.00131091517888424
3.5621422	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5623394	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5621422	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5621422	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5623788	0.00131091517888424
3.5623394	0.00131091517888424
3.5622998	0.00131091517888424
3.5623788	0.00131091517888424
3.5621818	0.00131091517888424
3.5623394	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5623394	0.00131091517888424
3.5623394	0.00131091517888424
3.5621818	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5623788	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5623394	0.00131091517888424
3.5623788	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5623394	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5623394	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5623394	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5623788	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5623394	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5621818	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5623788	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5622605	0.00131091517888424
3.5622998	0.00131091517888424
3.5622998	0.00131091517888424
3.5622212	0.00131091517888424
3.5621818	0.00131091517888424
3.5622212	0.00131091517888424
3.5622605	0.00131091517888424
3.5622605	0.00131091517888424
3.5621818	0.00131091517888424
3.5831834	0.00131096516444865
3.5851928	0.00131101515329132
3.6098982	0.00133601308031215
3.6126565	0.00136101116907679
3.6143507	0.00138600937915759
3.6155723	0.0014110075499076
3.6165179	0.00143600584855096
3.6173059	0.00146100412858029
3.6179758	0.0014860024403284
3.6184486	0.00151100081765403
3.619079	0.00153599907147388
3.6194731	0.00156099748709136
3.6198672	0.00158599589833783
3.6204189	0.00161099434564925
3.6207734	0.00163599280937264
3.6211675	0.00166099126763642
3.6214038	0.00168598975213865
3.6216403	0.00171098814261456
3.6220738	0.00173598656040513
3.62231	0.00176098504381461
3.6225465	0.00178598345065282
3.6229011	0.00181098193621056
3.6230982	0.00183598043709166
3.6232952	0.00186097880246739
3.6234921	0.00188597724763056
3.6238073	0.00191097574851579
3.6240045	0.00193597422319568
3.6242014	0.00196097279187706
3.624359	0.00198597130589601
3.6245559	0.00201096988440802
3.6247925	0.00203596843010022
3.6249894	0.00206096684568872
3.6250683	0.00208596538260993
3.6252652	0.00211096394035551
3.6255411	0.0021359623997286
3.62562	0.00216096097384476
3.6258169	0.00218595945725838
3.6260139	0.00221095793298963
3.6260534	0.00223595644483136
3.626211	0.0022609550058345
3.6263686	0.00228595360185951
3.6264869	0.00231095218037566
3.6266049	0.00233595074361397
3.6268414	0.00236094923905614
3.6269597	0.00238594781104061
3.6270384	0.00241094637535512
3.6272355	0.00243594486638904
3.6273535	0.00246094334650785
3.6273931	0.00248594189656278
3.6276294	0.00251094051885108
3.6275901	0.00253593906453914
3.6277083	0.0025609376069862
3.6279052	0.00258593614729328
3.6279052	0.0026109347345473
3.6281811	0.00263593331090692
3.6282204	0.00266093186647942
3.628378	0.00268593037392944
3.6284569	0.00271092887263745
3.6285356	0.00273592744568156
3.6286539	0.00276092597285493
3.6287328	0.00278592463231335
3.6288115	0.00281092324581411
3.629048	0.00283592185171114
3.629048	0.00286092044991338
3.6291662	0.00288591900002211
3.6292843	0.00291091748340676
3.6292843	0.00293591601488905
3.6293632	0.00296091459995757
3.6294814	0.0029859132254786
3.6297177	0.00301091176026811
3.629639	0.00303591028413425
3.6297966	0.00306090896103945
3.6297966	0.00308590762594508
3.6299542	0.00311090639363147
3.6301511	0.00313590498194512
3.6301511	0.00316090360856718
3.6303087	0.00318590213678363
3.6303087	0.00321090069231888
3.6303877	0.00323589934188045
3.630427	0.00326089796522011
3.6305846	0.00328589653600835
3.6305846	0.00331089506315688
3.6307818	0.00333589357719653
3.6307818	0.00336089204855677
3.6308211	0.00338589048270964
3.6308998	0.0034108889978379
3.6310574	0.00343588763101647
3.6311756	0.00346088616028842
3.6311756	0.00348588465898401
3.6311363	0.00351088327140858
3.6313332	0.00353588176680936
3.6314121	0.00356088030595332
3.6314515	0.00358587883087082
3.6314515	0.00361087752418386
3.6316091	0.00363587615627381
3.6317273	0.00366087482772768
3.631688	0.00368587339859456
3.6318062	0.0037108719781869
3.6318456	0.00373587068573882
3.6319243	0.00376086935503615
3.6320032	0.0037858678842874
3.6320819	0.00381086639936599
3.6322001	0.0038358649724101
3.6320819	0.00386086359358496
3.6322395	0.00388586212834964
3.6323184	0.00391086069483724
3.6324366	0.00393585925582796
3.632476	0.00396085781794455
3.6325153	0.00398585642055505
3.6326336	0.0040108548788271
3.6326729	0.00403585328789221
3.6326729	0.00406085184891191
3.6326729	0.00408585035199506
3.6328701	0.00411084894693146
3.6329094	0.00413584748059511
3.6329488	0.00416084606896672
3.6329488	0.00418584467371305
3.6331063	0.00421084322708349
3.6331063	0.00423584185701278
3.6331459	0.00426084041362007
3.6331459	0.00428583899653206
3.6332246	0.00431083754661183
3.6333035	0.00433583608796613
3.6333822	0.0043608346030737
3.6335005	0.00438583313020153
3.6335398	0.00441083158409844
3.6335398	0.00443583002598335
3.6336187	0.00446082855314016
3.6336187	0.00448582711526503
3.6336974	0.00451082562050886
3.6336974	0.00453582415197872
3.633855	0.00456082261241972
3.6338946	0.00458582123900039
3.6338946	0.00461081976939821
3.6338946	0.00463581835336155
3.6339339	0.00466081678862787
3.6340126	0.00468581518892613
3.6340915	0.00471081367779523
3.6341704	0.00473581204750058
3.6342491	0.00476081049369855
3.634328	0.00478580893007004
3.6343673	0.00481080748346945
3.634328	0.0048358061079267
3.6344067	0.00486080467548635
3.634446	0.00488580328786953
3.6346432	0.00491080191667295
3.6345249	0.00493580043727325
3.6346036	0.00496079901248631
3.6346432	0.00498579755929609
3.6347614	0.00501079615966313
3.6348008	0.00503579481037541
3.634919	0.00506079338777396
3.634919	0.00508579205484854
3.6348795	0.00511079076893628
3.6349584	0.00513578935951822
3.6349977	0.00516078799272163
3.6350766	0.00518578661380957
3.6350766	0.00521078512673163
3.6351947	0.00523578361666865
3.6352736	0.00526078216675255
3.6352736	0.00528578068731146
3.6352736	0.00531077931284904
3.6353129	0.0053357779274467
3.6353918	0.00536077639006078
3.6354312	0.0053857748854657
3.6353525	0.00541077333713985
3.6355888	0.00543577180414564
3.6355494	0.00546077026130425
3.6355888	0.00548576864734706
3.6355888	0.00551076713071101
3.6356677	0.00553576565344714
3.635707	0.00556076420458241
3.6358253	0.00558576270656039
3.6358646	0.00561076123475615
3.6358253	0.00563575980014685
3.6359435	0.00566075827478121
3.6359435	0.0056857567504959
3.6359435	0.00571075521418618
3.6359435	0.00573575382111387
3.6361011	0.00576075233288109
3.6360222	0.00578575090375625
3.6361011	0.00581074945605464
3.6362587	0.00583574795476264
3.6363374	0.00586074652451608
3.6361405	0.00588574503634125
3.6361405	0.00591074355251673
3.6362587	0.00593574208183007
3.6364163	0.00596074062753883
3.636495	0.00598573920716014
3.6364163	0.00601073768181105
3.6364163	0.00603573621335129
3.6365739	0.00606073463658906
3.6365346	0.00608573318012059
3.6366132	0.00611073170941737
3.6366526	0.00613573024092035
3.6366526	0.00616072866852499
3.6367315	0.00618572717708432
3.6366922	0.00621072572171274
3.6368891	0.00623572425980535
3.6367708	0.00626072274426205
3.6368498	0.0062857213249844
3.6368891	0.00631071982365516
3.6369678	0.0063357183190518
3.6370074	0.0063607168178012
3.6370467	0.00638571530667858
3.637086	0.00641071391469903
3.6371649	0.00643571243414862
3.6371256	0.00646071094164832
3.6371649	0.00648570952892303
3.6373225	0.00651070810195059
3.6371649	0.0065357065667419
3.6373225	0.00656070527092036
3.6373619	0.00658570384510275
3.6373619	0.00661070247830202
3.6373619	0.00663570106006331
3.6374801	0.0066606995872077
3.6374801	0.00668569824553612
3.6374408	0.00671069676175714
3.6374408	0.00673569528560672
3.6376377	0.00676069385972288
3.6375588	0.00678569242727839
3.6376377	0.0068106910352947
3.6376771	0.00683568962145597
3.6376771	0.00686068833552715
3.6377953	0.00688568699496488
3.637756	0.00691068555924627
3.6378347	0.0069356841442734
3.6379136	0.00696068263203733
3.6377953	0.00698568124878738
